material,data_source,thickness,stressthickness,R,T,P
Cu-15Ni,Kaub,183.1297802,-37.80346821,0.39,298,0.27
Cu-15Ni,Kaub,185.7868462,-38.26589595,0.39,298,0.27
Cu-15Ni,Kaub,187.912192,-38.49710983,0.39,298,0.27
Cu-15Ni,Kaub,190.3000714,-37.34104046,0.39,298,0.27
Cu-15Ni,Kaub,192.9545786,-36.64739884,0.39,298,0.27
Cu-15Ni,Kaub,195.8808312,-38.7283237,0.39,298,0.27
Cu-15Ni,Kaub,198.008224,-39.88439306,0.39,298,0.27
Ag-90Cu,Kaub,1.08892922,0.105708245,0.27,298,0.27
Ag-90Cu,Kaub,3.811252269,0.697674419,0.27,298,0.27
Ag-90Cu,Kaub,6.533575318,1.733615222,0.27,298,0.27
Ag-90Cu,Kaub,9.255898367,2.473572939,0.27,298,0.27
Ag-90Cu,Kaub,11.97822142,2.769556025,0.27,298,0.27
Ag-90Cu,Kaub,16.33393829,3.065539112,0.27,298,0.27
Ag-90Cu,Kaub,19.05626134,3.065539112,0.27,298,0.27
Ag-90Cu,Kaub,24.50090744,2.917547569,0.27,298,0.27
Ag-90Cu,Kaub,28.85662432,2.917547569,0.27,298,0.27
Ag-90Cu,Kaub,32.12341198,2.917547569,0.27,298,0.27
Ag-90Cu,Kaub,37.56805808,2.769556025,0.27,298,0.27
Ag-90Cu,Kaub,41.37931034,2.769556025,0.27,298,0.27
Ag-90Cu,Kaub,43.55716878,2.769556025,0.27,298,0.27
Ag-90Cu,Kaub,45.73502722,2.769556025,0.27,298,0.27
Ag-90Cu,Kaub,50.63520871,2.473572939,0.27,298,0.27
Ag-90Cu,Kaub,53.90199637,2.177589852,0.27,298,0.27
Ag-90Cu,Kaub,58.25771325,1.881606765,0.27,298,0.27
Ag-90Cu,Kaub,63.70235935,1.881606765,0.27,298,0.27
Ag-90Cu,Kaub,67.51361162,2.177589852,0.27,298,0.27
Ag-90Cu,Kaub,71.32486388,2.325581395,0.27,298,0.27
Ag-90Cu,Kaub,74.04718693,2.473572939,0.27,298,0.27
Ag-90Cu,Kaub,77.8584392,2.473572939,0.27,298,0.27
Ag-90Cu,Kaub,82.21415608,2.473572939,0.27,298,0.27
Ag-90Cu,Kaub,86.02540835,2.473572939,0.27,298,0.27
Ag-90Cu,Kaub,88.7477314,2.917547569,0.27,298,0.27
Ag-90Cu,Kaub,91.47005445,3.065539112,0.27,298,0.27
Ag-90Cu,Kaub,93.64791289,3.213530655,0.27,298,0.27
Ag-90Cu,Kaub,97.45916515,3.361522199,0.27,298,0.27
Ag-90Cu,Kaub,100.1814882,3.361522199,0.27,298,0.27
Ag-90Cu,Kaub,105.6261343,3.213530655,0.27,298,0.27
Ag-90Cu,Kaub,109.9818512,3.213530655,0.27,298,0.27
Ag-90Cu,Kaub,112.7041742,3.361522199,0.27,298,0.27
Ag-90Cu,Kaub,116.5154265,3.509513742,0.27,298,0.27
Ag-90Cu,Kaub,118.6932849,3.509513742,0.27,298,0.27
Ag-90Cu,Kaub,123.0490018,3.509513742,0.27,298,0.27
Ag-90Cu,Kaub,128.4936479,3.509513742,0.27,298,0.27
Ag-90Cu,Kaub,130.6715064,3.657505285,0.27,298,0.27
Ag-90Cu,Kaub,133.938294,3.657505285,0.27,298,0.27
Ag-90Cu,Kaub,136.6606171,3.657505285,0.27,298,0.27
Ag-90Cu,Kaub,141.0163339,3.509513742,0.27,298,0.27
Ag-90Cu,Kaub,143.1941924,3.657505285,0.27,298,0.27
Ag-90Cu,Kaub,148.0943739,4.101479915,0.27,298,0.27
Ag-90Cu,Kaub,151.3611615,4.397463002,0.27,298,0.27
Ag-90Cu,Kaub,153.53902,4.545454545,0.27,298,0.27
Ag-90Cu,Kaub,157.3502722,4.841437632,0.27,298,0.27
Ag-90Cu,Kaub,161.1615245,4.989429175,0.27,298,0.27
Ag-90Cu,Kaub,163.3393829,5.137420719,0.27,298,0.27
Ag-90Cu,Kaub,166.6061706,5.137420719,0.27,298,0.27
Ag-90Cu,Kaub,173.1397459,5.285412262,0.27,298,0.27
Ag-90Cu,Kaub,175.862069,5.433403805,0.27,298,0.27
Ag-90Cu,Kaub,178.584392,5.581395349,0.27,298,0.27
Ag-90Cu,Kaub,181.8511797,5.581395349,0.27,298,0.27
Ag-90Cu,Kaub,185.1179673,5.581395349,0.27,298,0.27
Ag-90Cu,Kaub,188.9292196,5.729386892,0.27,298,0.27
Ag-90Cu,Kaub,191.6515426,5.877378436,0.27,298,0.27
Ag-90Cu,Kaub,195.4627949,6.025369979,0.27,298,0.27
Ag-90Cu,Kaub,199.8185118,6.321353066,0.27,298,0.27
Ag-90Cu,Kaub,203.0852995,6.469344609,0.27,298,0.27
Ag-90Cu,Kaub,207.4410163,6.617336152,0.27,298,0.27
Ag-90Cu,Kaub,210.1633394,6.617336152,0.27,298,0.27
Ag-90Cu,Kaub,212.8856624,6.617336152,0.27,298,0.27
Ag-90Cu,Kaub,219.9637024,6.617336152,0.27,298,0.27
Ag-90Cu,Kaub,222.1415608,6.765327696,0.27,298,0.27
Ag-90Cu,Kaub,224.8638838,6.913319239,0.27,298,0.27
Ag-90Cu,Kaub,228.6751361,7.209302326,0.27,298,0.27
Ag-90Cu,Kaub,231.9419238,7.357293869,0.27,298,0.27
Ag-90Cu,Kaub,235.753176,7.505285412,0.27,298,0.27
Ag-90Cu,Kaub,239.0199637,7.653276956,0.27,298,0.27
Ag-90Cu,Kaub,244.4646098,7.653276956,0.27,298,0.27
Ag-90Cu,Kaub,248.2758621,7.801268499,0.27,298,0.27
Ag-90Cu,Kaub,250.9981851,8.097251586,0.27,298,0.27
Ag-90Cu,Kaub,253.7205082,8.245243129,0.27,298,0.27
Ag-90Cu,Kaub,256.9872958,8.393234672,0.27,298,0.27
Ag-90Cu,Kaub,260.7985481,8.689217759,0.27,298,0.27
Ag-90Cu,Kaub,266.7876588,8.985200846,0.27,298,0.27
Ag-90Cu,Kaub,268.9655172,9.133192389,0.27,298,0.27
Ag-90Cu,Kaub,271.6878403,9.281183932,0.27,298,0.27
Ag-90Cu,Kaub,275.4990926,9.429175476,0.27,298,0.27
Ag-90Cu,Kaub,278.7658802,9.577167019,0.27,298,0.27
Ag-90Cu,Kaub,284.2105263,9.725158562,0.27,298,0.27
Ag-90Cu,Kaub,287.477314,9.873150106,0.27,298,0.27
Ag-90Cu,Kaub,292.9219601,10.02114165,0.27,298,0.27
Ag-90Cu,Kaub,295.6442831,10.16913319,0.27,298,0.27
Cu-10Ni,Kaub,3.496354978,0.578034682,0.41,298,0.27
Cu-10Ni,Kaub,6.156491567,-1.271676301,0.41,298,0.27
Cu-10Ni,Kaub,8.81458111,-2.196531792,0.41,298,0.27
Cu-10Ni,Kaub,11.47113537,-2.427745665,0.41,298,0.27
Cu-10Ni,Kaub,13.86464418,-3.815028902,0.41,298,0.27
Cu-10Ni,Kaub,17.0529187,-4.277456647,0.41,298,0.27
Cu-10Ni,Kaub,19.71049649,-4.971098266,0.41,298,0.27
Cu-10Ni,Kaub,22.10502882,-6.820809249,0.41,298,0.27
Cu-10Ni,Kaub,26.09216314,-8.208092486,0.41,298,0.27
Cu-10Ni,Kaub,29.01585693,-9.132947977,0.41,298,0.27
Cu-10Ni,Kaub,31.40936575,-10.52023121,0.41,298,0.27
Cu-10Ni,Kaub,33.53675855,-11.67630058,0.41,298,0.27
Cu-10Ni,Kaub,36.99114908,-12.3699422,0.41,298,0.27
Cu-10Ni,Kaub,39.38261085,-12.83236994,0.41,298,0.27
Cu-10Ni,Kaub,42.57549123,-15.37572254,0.41,298,0.27
Cu-10Ni,Kaub,45.76581279,-16.76300578,0.41,298,0.27
Cu-10Ni,Kaub,47.89218207,-17.4566474,0.41,298,0.27
Cu-10Ni,Kaub,50.55027162,-18.38150289,0.41,298,0.27
Cu-10Ni,Kaub,53.20836116,-19.30635838,0.41,298,0.27
Cu-10Ni,Kaub,55.59982293,-19.76878613,0.41,298,0.27
Cu-10Ni,Kaub,57.72619221,-20.46242775,0.41,298,0.27
Cu-10Ni,Kaub,59.85307326,-21.38728324,0.41,298,0.27
Cu-10Ni,Kaub,61.97944254,-22.08092486,0.41,298,0.27
Cu-10Ni,Kaub,65.1697641,-23.46820809,0.41,298,0.27
Cu-10Ni,Kaub,68.09141085,-23.46820809,0.41,298,0.27
Cu-10Ni,Kaub,71.28173242,-24.85549133,0.41,298,0.27
Cu-10Ni,Kaub,73.93982196,-25.78034682,0.41,298,0.27
Cu-10Ni,Kaub,77.12963176,-26.93641618,0.41,298,0.27
Cu-10Ni,Kaub,79.52160529,-27.6300578,0.41,298,0.27
Cu-10Ni,Kaub,82.1802066,-28.78612717,0.41,298,0.27
Cu-10Ni,Kaub,84.83829614,-29.71098266,0.41,298,0.27
Cu-10Ni,Kaub,88.29371019,-30.86705202,0.41,298,0.27
Cu-10Ni,Kaub,91.48300824,-31.79190751,0.41,298,0.27
Cu-10Ni,Kaub,93.87600529,-32.94797688,0.41,298,0.27
Cu-10Ni,Kaub,96.00186281,-33.41040462,0.41,298,0.27
Cu-10Ni,Kaub,98.65944059,-34.10404624,0.41,298,0.27
Cu-10Ni,Kaub,101.3170184,-34.79768786,0.41,298,0.27
Cu-10Ni,Kaub,105.5692452,-35.95375723,0.41,298,0.27
Cu-10Ni,Kaub,107.9612187,-36.64739884,0.41,298,0.27
Cu-10Ni,Kaub,110.353704,-37.57225434,0.41,298,0.27
Cu-10Ni,Kaub,113.01077,-38.03468208,0.41,298,0.27
Cu-10Ni,Kaub,115.9344638,-38.95953757,0.41,298,0.27
Cu-10Ni,Kaub,118.5920416,-39.65317919,0.41,298,0.27
Cu-10Ni,Kaub,121.7808279,-40.34682081,0.41,298,0.27
Cu-10Ni,Kaub,124.9701259,-41.2716763,0.41,298,0.27
Cu-10Ni,Kaub,127.8943315,-42.42774566,0.41,298,0.27
Cu-10Ni,Kaub,130.2857932,-42.89017341,0.41,298,0.27
Cu-10Ni,Kaub,132.4116508,-43.35260116,0.41,298,0.27
Cu-10Ni,Kaub,134.8026008,-43.58381503,0.41,298,0.27
Cu-10Ni,Kaub,137.9903635,-43.8150289,0.41,298,0.27
Cu-10Ni,Kaub,141.4462893,-45.20231214,0.41,298,0.27
Cu-10Ni,Kaub,144.9011916,-46.12716763,0.41,298,0.27
Cu-10Ni,Kaub,147.0260256,-46.12716763,0.41,298,0.27
Cu-10Ni,Kaub,149.6851387,-47.51445087,0.41,298,0.27
Cu-10Ni,Kaub,152.0771122,-48.20809249,0.41,298,0.27
Cu-10Ni,Kaub,155.7976188,-49.13294798,0.41,298,0.27
Cu-10Ni,Kaub,158.720289,-49.59537572,0.41,298,0.27
Cu-10Ni,Kaub,160.8466583,-50.28901734,0.41,298,0.27
Cu-10Ni,Kaub,163.2376083,-50.52023121,0.41,298,0.27
Cu-10Ni,Kaub,166.4274181,-51.67630058,0.41,298,0.27
Cu-10Ni,Kaub,168.5537874,-52.3699422,0.41,298,0.27
Cu-10Ni,Kaub,170.9462727,-53.29479769,0.41,298,0.27
Cu-10Ni,Kaub,173.6033387,-53.75722543,0.41,298,0.27
Cu-10Ni,Kaub,176.2609165,-54.45086705,0.41,298,0.27
Cu-10Ni,Kaub,179.1835868,-54.9132948,0.41,298,0.27
Cu-10Ni,Kaub,182.3723731,-55.60693642,0.41,298,0.27
Cu-10Ni,Kaub,184.4982306,-56.06936416,0.41,298,0.27
Cu-10Ni,Kaub,186.8896924,-56.53179191,0.41,298,0.27
Cu-10Ni,Kaub,190.3435711,-56.99421965,0.41,298,0.27
Cu-10Ni,Kaub,192.4699404,-57.68786127,0.41,298,0.27
Cu-10Ni,Kaub,196.1909587,-58.84393064,0.41,298,0.27
Cu-10Ni,Kaub,198.317328,-59.53757225,0.41,298,0.27
Cu-10V,Kaub,2.633569775,0.545851528,0.38,298,0.27
Cu-10V,Kaub,5.042432232,2.183406114,0.38,298,0.27
Cu-10V,Kaub,10.19422203,3.493449782,0.38,298,0.27
Cu-10V,Kaub,11.90948789,3.493449782,0.38,298,0.27
Cu-10V,Kaub,14.65391328,3.493449782,0.38,298,0.27
Cu-10V,Kaub,16.71223232,3.493449782,0.38,298,0.27
Cu-10V,Kaub,18.42749818,3.493449782,0.38,298,0.27
Cu-10V,Kaub,21.17192357,3.493449782,0.38,298,0.27
Cu-10V,Kaub,24.6024553,3.493449782,0.38,298,0.27
Cu-10V,Kaub,27.34688069,3.493449782,0.38,298,0.27
Cu-10V,Kaub,30.09130607,3.493449782,0.38,298,0.27
Cu-10V,Kaub,32.83273536,2.838427948,0.38,298,0.27
Cu-10V,Kaub,35.57716075,2.838427948,0.38,298,0.27
Cu-10V,Kaub,37.29242661,2.838427948,0.38,298,0.27
Cu-10V,Kaub,40.72295835,2.838427948,0.38,298,0.27
Cu-10V,Kaub,43.12433056,2.838427948,0.38,298,0.27
Cu-10V,Kaub,45.52869887,3.493449782,0.38,298,0.27
Cu-10V,Kaub,49.64833305,4.148471616,0.38,298,0.27
Cu-10V,Kaub,54.10952235,4.475982533,0.38,298,0.27
Cu-10V,Kaub,56.16784139,4.475982533,0.38,298,0.27
Cu-10V,Kaub,58.91376482,4.80349345,0.38,298,0.27
Cu-10V,Kaub,63.71950534,5.458515284,0.38,298,0.27
Cu-10V,Kaub,65.77932243,5.786026201,0.38,298,0.27
Cu-10V,Kaub,67.83913952,6.113537118,0.38,298,0.27
Cu-10V,Kaub,69.55740148,6.768558952,0.38,298,0.27
Cu-10V,Kaub,71.96176979,7.423580786,0.38,298,0.27
Cu-10V,Kaub,74.70919128,8.07860262,0.38,298,0.27
Cu-10V,Kaub,77.79966594,8.733624454,0.38,298,0.27
Cu-10V,Kaub,81.23319377,9.388646288,0.38,298,0.27
Cu-10V,Kaub,85.01127282,10.37117904,0.38,298,0.27
Cu-10V,Kaub,87.07258795,11.02620087,0.38,298,0.27
Cu-10V,Kaub,90.16306261,11.68122271,0.38,298,0.27
Cu-10V,Kaub,93.25503532,12.66375546,0.38,298,0.27
Cu-10V,Kaub,95.65790558,12.99126638,0.38,298,0.27
Cu-10V,Kaub,97.71772267,13.31877729,0.38,298,0.27
Cu-10V,Kaub,100.4666422,14.30131004,0.38,298,0.27
Cu-10V,Kaub,102.5279573,14.95633188,0.38,298,0.27
Cu-10V,Kaub,104.2447213,15.28384279,0.38,298,0.27
Cu-10V,Kaub,105.9644813,16.26637555,0.38,298,0.27
Cu-10V,Kaub,107.6827432,16.92139738,0.38,298,0.27
Cu-10V,Kaub,109.4010052,17.57641921,0.38,298,0.27
Cu-10V,Kaub,112.4914798,18.23144105,0.38,298,0.27
Cu-10V,Kaub,114.2097418,18.88646288,0.38,298,0.27
Cu-10V,Kaub,116.2695589,19.2139738,0.38,298,0.27
Cu-10V,Kaub,118.3338701,20.52401747,0.38,298,0.27
Cu-10V,Kaub,120.050634,20.85152838,0.38,298,0.27
Cu-10V,Kaub,122.4550024,21.50655022,0.38,298,0.27
Cu-10V,Kaub,124.1717663,21.83406114,0.38,298,0.27
Cu-10V,Kaub,125.8885302,22.16157205,0.38,298,0.27
Cu-10V,Kaub,127.9483473,22.48908297,0.38,298,0.27
Cu-10V,Kaub,131.0388219,23.1441048,0.38,298,0.27
Cu-10V,Kaub,134.1307946,24.12663755,0.38,298,0.27
Cu-10V,Kaub,136.535163,24.78165939,0.38,298,0.27
Cu-10V,Kaub,139.6271357,25.76419214,0.38,298,0.27
Cu-10V,Kaub,141.3453976,26.41921397,0.38,298,0.27
Cu-10V,Kaub,143.0636596,27.07423581,0.38,298,0.27
Cu-10V,Kaub,145.1249747,27.72925764,0.38,298,0.27
Cu-10V,Kaub,148.2184455,29.03930131,0.38,298,0.27
Cu-10V,Kaub,150.6228138,29.69432314,0.38,298,0.27
Cu-10V,Kaub,152.3410757,30.34934498,0.38,298,0.27
Cu-10V,Kaub,155.0899953,31.33187773,0.38,298,0.27
Cu-10V,Kaub,157.8374168,31.98689956,0.38,298,0.27
Cu-10V,Kaub,159.5571768,32.96943231,0.38,298,0.27
Cu-10V,Kaub,161.2739407,33.29694323,0.38,298,0.27
Cu-10V,Kaub,164.3644153,33.95196507,0.38,298,0.27
Cu-10V,Kaub,166.4242324,34.27947598,0.38,298,0.27
Cu-10V,Kaub,168.4855476,34.93449782,0.38,298,0.27
Cu-10V,Kaub,170.5468627,35.58951965,0.38,298,0.27
Cu-10V,Kaub,173.6388354,36.5720524,0.38,298,0.27
Cu-10V,Kaub,175.7031467,37.88209607,0.38,298,0.27
Cu-10V,Kaub,178.1060169,38.20960699,0.38,298,0.27
Cu-10V,Kaub,180.1673321,38.86462882,0.38,298,0.27
Cu-10V,Kaub,181.884096,39.19213974,0.38,298,0.27
Cu-10V,Kaub,183.6068521,40.82969432,0.38,298,0.27
Cu-10V,Kaub,185.6681672,41.48471616,0.38,298,0.27
Cu-10V,Kaub,187.7294823,42.13973799,0.38,298,0.27
Cu-10V,Kaub,189.4462463,42.46724891,0.38,298,0.27
Cu-10V,Kaub,191.1645082,43.12227074,0.38,298,0.27
Cu-10V,Kaub,193.2243253,43.44978166,0.38,298,0.27
Cu-10V,Kaub,195.6286936,44.10480349,0.38,298,0.27
Cu-10V,Kaub,197.3454575,44.43231441,0.38,298,0.27
Ag-95Cu,Kaub,1.633393829,1.585623679,0.38,298,0.27
Ag-95Cu,Kaub,3.811252269,2.917547569,0.38,298,0.27
Ag-95Cu,Kaub,6.533575318,4.841437632,0.38,298,0.27
Ag-95Cu,Kaub,9.255898367,5.581395349,0.38,298,0.27
Ag-95Cu,Kaub,14.15607985,5.137420719,0.38,298,0.27
Ag-95Cu,Kaub,16.8784029,4.693446089,0.38,298,0.27
Ag-95Cu,Kaub,19.60072595,4.397463002,0.38,298,0.27
Ag-95Cu,Kaub,22.86751361,4.101479915,0.38,298,0.27
Ag-95Cu,Kaub,27.22323049,3.657505285,0.38,298,0.27
Ag-95Cu,Kaub,30.49001815,3.361522199,0.38,298,0.27
Ag-95Cu,Kaub,33.2123412,3.065539112,0.38,298,0.27
Ag-95Cu,Kaub,35.93466425,2.917547569,0.38,298,0.27
Ag-95Cu,Kaub,38.11252269,2.769556025,0.38,298,0.27
Ag-95Cu,Kaub,40.29038113,2.621564482,0.38,298,0.27
Ag-95Cu,Kaub,43.55716878,2.177589852,0.38,298,0.27
Ag-95Cu,Kaub,45.73502722,2.029598309,0.38,298,0.27
Ag-95Cu,Kaub,47.91288566,1.881606765,0.38,298,0.27
Ag-95Cu,Kaub,50.63520871,1.585623679,0.38,298,0.27
Ag-95Cu,Kaub,52.81306715,1.437632135,0.38,298,0.27
Ag-95Cu,Kaub,55.5353902,1.141649049,0.38,298,0.27
Ag-95Cu,Kaub,58.25771325,0.845665962,0.38,298,0.27
Ag-95Cu,Kaub,61.52450091,0.401691332,0.38,298,0.27
Ag-95Cu,Kaub,65.33575318,-0.190274841,0.38,298,0.27
Ag-95Cu,Kaub,67.51361162,-0.634249471,0.38,298,0.27
Ag-95Cu,Kaub,70.23593466,-0.930232558,0.38,298,0.27
Ag-95Cu,Kaub,72.95825771,-1.078224101,0.38,298,0.27
Ag-95Cu,Kaub,75.68058076,-1.226215645,0.38,298,0.27
Ag-95Cu,Kaub,78.94736842,-1.522198732,0.38,298,0.27
Ag-95Cu,Kaub,81.66969147,-1.818181818,0.38,298,0.27
Ag-95Cu,Kaub,83.84754991,-2.114164905,0.38,298,0.27
Ag-95Cu,Kaub,87.11433757,-2.262156448,0.38,298,0.27
Ag-95Cu,Kaub,90.38112523,-2.558139535,0.38,298,0.27
Ag-95Cu,Kaub,93.64791289,-2.706131078,0.38,298,0.27
Ag-95Cu,Kaub,97.45916515,-3.002114165,0.38,298,0.27
Ag-95Cu,Kaub,99.63702359,-3.150105708,0.38,298,0.27
Ag-95Cu,Kaub,102.9038113,-3.594080338,0.38,298,0.27
Ag-95Cu,Kaub,105.6261343,-3.890063425,0.38,298,0.27
Ag-95Cu,Kaub,109.4373866,-4.186046512,0.38,298,0.27
Ag-95Cu,Kaub,115.4264973,-4.778012685,0.38,298,0.27
Ag-95Cu,Kaub,117.6043557,-4.926004228,0.38,298,0.27
Ag-95Cu,Kaub,119.7822142,-5.073995772,0.38,298,0.27
Ag-95Cu,Kaub,123.5934664,-5.221987315,0.38,298,0.27
Ag-95Cu,Kaub,125.7713249,-5.369978858,0.38,298,0.27
Ag-95Cu,Kaub,129.0381125,-5.517970402,0.38,298,0.27
Ag-95Cu,Kaub,131.215971,-5.665961945,0.38,298,0.27
Ag-95Cu,Kaub,133.938294,-5.665961945,0.38,298,0.27
Ag-95Cu,Kaub,136.6606171,-5.665961945,0.38,298,0.27
Ag-95Cu,Kaub,138.8384755,-5.961945032,0.38,298,0.27
Ag-95Cu,Kaub,141.0163339,-5.961945032,0.38,298,0.27
Ag-95Cu,Kaub,143.738657,-6.109936575,0.38,298,0.27
Ag-95Cu,Kaub,145.9165154,-6.109936575,0.38,298,0.27
Ag-95Cu,Kaub,149.7277677,-6.257928118,0.38,298,0.27
Ag-95Cu,Kaub,152.4500907,-6.405919662,0.38,298,0.27
Ag-95Cu,Kaub,154.6279492,-6.405919662,0.38,298,0.27
Ag-95Cu,Kaub,160.0725953,-6.553911205,0.38,298,0.27
Ag-95Cu,Kaub,162.2504537,-6.701902748,0.38,298,0.27
Ag-95Cu,Kaub,164.9727768,-6.701902748,0.38,298,0.27
Ag-95Cu,Kaub,167.1506352,-6.849894292,0.38,298,0.27
Ag-95Cu,Kaub,171.5063521,-6.997885835,0.38,298,0.27
Ag-95Cu,Kaub,173.6842105,-7.145877378,0.38,298,0.27
Ag-95Cu,Kaub,176.4065336,-7.145877378,0.38,298,0.27
Ag-95Cu,Kaub,180.2177858,-7.293868922,0.38,298,0.27
Ag-95Cu,Kaub,183.4845735,-7.293868922,0.38,298,0.27
Ag-95Cu,Kaub,185.6624319,-7.441860465,0.38,298,0.27
Ag-95Cu,Kaub,187.8402904,-7.589852008,0.38,298,0.27
Ag-95Cu,Kaub,192.7404719,-7.885835095,0.38,298,0.27
Ag-95Cu,Kaub,200.907441,-8.181818182,0.38,298,0.27
Ag-95Cu,Kaub,203.0852995,-8.329809725,0.38,298,0.27
Ag-95Cu,Kaub,210.707804,-8.773784355,0.38,298,0.27
Ag-95Cu,Kaub,213.9745917,-8.773784355,0.38,298,0.27
Ag-95Cu,Kaub,219.4192377,-8.921775899,0.38,298,0.27
Ag-95Cu,Kaub,225.4083485,-9.217758985,0.38,298,0.27
Ag-95Cu,Kaub,229.7640653,-9.365750529,0.38,298,0.27
Ag-95Cu,Kaub,233.030853,-9.513742072,0.38,298,0.27
Ag-95Cu,Kaub,236.8421053,-9.661733615,0.38,298,0.27
Ag-95Cu,Kaub,242.831216,-9.809725159,0.38,298,0.27
Ag-95Cu,Kaub,246.0980036,-9.809725159,0.38,298,0.27
Ag-95Cu,Kaub,253.1760436,-9.957716702,0.38,298,0.27
Ag-95Cu,Kaub,256.9872958,-10.10570825,0.38,298,0.27
Ag-95Cu,Kaub,260.7985481,-10.10570825,0.38,298,0.27
Ag-95Cu,Kaub,264.6098004,-10.10570825,0.38,298,0.27
Ag-95Cu,Kaub,270.0544465,-10.25369979,0.38,298,0.27
Ag-95Cu,Kaub,274.4101633,-10.40169133,0.38,298,0.27
Ag-95Cu,Kaub,278.7658802,-10.69767442,0.38,298,0.27
Ag-95Cu,Kaub,282.5771325,-10.69767442,0.38,298,0.27
Ag-95Cu,Kaub,286.3883848,-10.84566596,0.38,298,0.27
Ag-95Cu,Kaub,290.7441016,-10.84566596,0.38,298,0.27
Ag-95Cu,Kaub,293.4664247,-10.99365751,0.38,298,0.27
Ag-95Cu,Kaub,297.277677,-11.14164905,0.38,298,0.27
Ag-95Cu,Kaub,300,-11.14164905,0.38,298,0.27
Cu-5Ni,Kaub,1.629448807,4.046242775,0.422,298,0.27
Cu-5Ni,Kaub,3.218980213,5.895953757,0.422,298,0.27
Cu-5Ni,Kaub,5.614024314,3.815028902,0.422,298,0.27
Cu-5Ni,Kaub,7.482977531,-0.578034682,0.422,298,0.27
Cu-5Ni,Kaub,9.347324894,-2.89017341,0.422,298,0.27
Cu-5Ni,Kaub,11.47369418,-3.583815029,0.422,298,0.27
Cu-5Ni,Kaub,15.19368896,-4.277456647,0.422,298,0.27
Cu-5Ni,Kaub,18.11789451,-5.433526012,0.422,298,0.27
Cu-5Ni,Kaub,20.77649582,-6.589595376,0.422,298,0.27
Cu-5Ni,Kaub,23.17000463,-7.976878613,0.422,298,0.27
Cu-5Ni,Kaub,25.03076966,-8.670520231,0.422,298,0.27
Cu-5Ni,Kaub,27.42325496,-9.595375723,0.422,298,0.27
Cu-5Ni,Kaub,30.3449017,-9.595375723,0.422,298,0.27
Cu-5Ni,Kaub,31.94057425,-10.52023121,0.422,298,0.27
Cu-5Ni,Kaub,33.80185104,-11.44508671,0.422,298,0.27
Cu-5Ni,Kaub,35.39650006,-11.90751445,0.422,298,0.27
Cu-5Ni,Kaub,36.99217261,-12.83236994,0.422,298,0.27
Cu-5Ni,Kaub,38.58733339,-13.52601156,0.422,298,0.27
Cu-5Ni,Kaub,41.24542293,-14.45086705,0.422,298,0.27
Cu-5Ni,Kaub,43.37281574,-15.60693642,0.422,298,0.27
Cu-5Ni,Kaub,44.96797652,-16.30057803,0.422,298,0.27
Cu-5Ni,Kaub,47.62657782,-17.4566474,0.422,298,0.27
Cu-5Ni,Kaub,49.22173861,-18.15028902,0.422,298,0.27
Cu-5Ni,Kaub,51.61524742,-19.53757225,0.422,298,0.27
Cu-5Ni,Kaub,54.00824448,-20.69364162,0.422,298,0.27
Cu-5Ni,Kaub,55.6028935,-21.15606936,0.422,298,0.27
Cu-5Ni,Kaub,58.26098304,-22.08092486,0.422,298,0.27
Cu-5Ni,Kaub,59.85614383,-22.77456647,0.422,298,0.27
Cu-5Ni,Kaub,61.98200135,-23.23699422,0.422,298,0.27
Cu-5Ni,Kaub,64.10939415,-24.39306358,0.422,298,0.27
Cu-5Ni,Kaub,66.76748369,-25.31791908,0.422,298,0.27
Cu-5Ni,Kaub,69.69322453,-27.16763006,0.422,298,0.27
Cu-5Ni,Kaub,72.35029055,-27.6300578,0.422,298,0.27
Cu-5Ni,Kaub,74.74328761,-28.78612717,0.422,298,0.27
Cu-5Ni,Kaub,76.60558792,-30.1734104,0.422,298,0.27
Cu-5Ni,Kaub,78.99909674,-31.56069364,0.422,298,0.27
Cu-5Ni,Kaub,80.59476929,-32.48554913,0.422,298,0.27
Cu-5Ni,Kaub,82.18890654,-32.71676301,0.422,298,0.27
Cu-5Ni,Kaub,84.05018334,-33.6416185,0.422,298,0.27
Cu-5Ni,Kaub,85.64739117,-35.26011561,0.422,298,0.27
Cu-5Ni,Kaub,87.50662092,-35.26011561,0.422,298,0.27
Cu-5Ni,Kaub,89.09922289,-34.79768786,0.422,298,0.27
Cu-5Ni,Kaub,91.49170818,-35.72254335,0.422,298,0.27
Cu-5Ni,Kaub,93.08993954,-37.80346821,0.422,298,0.27
Cu-5Ni,Kaub,95.74700556,-38.26589595,0.422,298,0.27
Cu-5Ni,Kaub,97.60725883,-38.7283237,0.422,298,0.27
Cu-5Ni,Kaub,99.46904738,-39.88439306,0.422,298,0.27
Cu-5Ni,Kaub,103.191601,-41.73410405,0.422,298,0.27
Cu-5Ni,Kaub,105.582551,-41.96531792,0.422,298,0.27
Cu-5Ni,Kaub,107.709432,-42.89017341,0.422,298,0.27
Cu-5Ni,Kaub,110.3721274,-45.89595376,0.422,298,0.27
Cu-5Ni,Kaub,112.7635892,-46.3583815,0.422,298,0.27
Cu-5Ni,Kaub,116.217468,-46.82080925,0.422,298,0.27
Cu-5Ni,Kaub,117.8136523,-47.97687861,0.422,298,0.27
Cu-5Ni,Kaub,120.2081846,-49.8265896,0.422,298,0.27
